X,Y,CODE_GTR,
2.22999984437996,41.6799999896827,D-1a
1.82999988449693,41.5600000196739,D-1a
1.73999988453247,41.6500000196937,D-1a
1.05367832998864,41.5103918332148,D-1a
0.305137191617648,40.9748958897504,D-1a
0.123109222139012,40.8452559210994,D-1a
-0.564947856391299,41.1075528179356,D-1a
-0.890207974198449,41.4881786970362,D-1a
-1.13104805290662,41.5424711493247,D-1a
-1.64901464229517,41.9610440891052,D-1a
-1.8383645084474,42.1121956123529,D-1a
-2.2200001140572,42.2999999999836,D-1a
-2.31000010790894,43.0399999802423,D-1a
-1.55000014638041,43.8100000204762,D-1a
-1.18000007049672,43.8000000303045,D-1a
-0.600000109013336,43.779999960299,D-1a
-0.48999994909209,43.7699999702849,D-1a
0.583593979692738,43.46119744084,D-1a
1.16235288969602,43.2692060399798,D-1a
1.87334693395963,43.1352756377536,D-1a
2.21000004598851,43.0700000398895,D-1a
3.0700000842096,42.9200000098623,D-1a
3.26450016413074,42.6437000098128,D-1a
3.43769598787601,42.4022000116993,D-1a
2.92775337624566,42.3590523554079,D-1a
2.35356270247898,42.2473242351148,D-1a
2.08000008595692,42.2099999997085,D-1a
2.37999996580192,41.9200000196274,D-1a
2.22999984437996,41.6799999896827,D-1a
10.4584374555745,47.9373467376603,D-1b
10.2270234151333,47.1415726647126,D-1b
9.62391936673832,46.239431175049,D-1b
10.2737455162008,44.4732232128332,D-1b
10.1783851720807,43.510757429101,D-1b
9.7261043963222,42.8916434426257,D-1b
9.05859822150781,43.6202110008571,D-1b
9.1701018855033,43.9682856673427,D-1b
9.31668339504543,44.2580064281858,D-1b
8.81580710379166,44.4033340190813,D-1b
8.48153917356522,43.9770110392742,D-1b
8.4200079749901,43.8924230091518,D-1b
8.0720841740473,43.6917069891412,D-1b
7.74281017590838,43.5637610090056,D-1b
7.23015119383957,43.4037612998738,D-1b
7.0053541324113,43.7002489794202,D-1b
6.30789985317349,43.5988420194402,D-1b
6.11947585340372,43.6677929994975,D-1b
5.98793509357612,43.75753100956,D-1b
5.82155389377918,43.8063329696044,D-1b
5.90902813370074,43.9028360096447,D-1b
6.04075789360454,44.1392650197493,D-1b
6.10862905354938,44.2370510097896,D-1b
6.03591589364356,44.2802909698194,D-1b
6.07071205362711,44.3817890098643,D-1b
5.91647005381815,44.4317589899063,D-1b
5.86203517389242,44.4790299599357,D-1b
5.74490593407616,44.6748440400414,D-1b
5.57147400591466,44.8879839108594,D-1b
5.39890496034954,44.7760342215265,D-1b
5.31255579633587,44.7128176155359,D-1b
5.22482953675028,44.6925930834179,D-1b
5.1714725506777,44.6911480510614,D-1b
5.00718055517636,44.7184625897169,D-1b
5.0305497164578,44.7925780103664,D-1b
5.04282959874522,44.890484629051,D-1b
5.17563563193052,45.1180062454721,D-1b
5.20959216059368,45.2083930995801,D-1b
5.49536093454855,45.3639167415978,D-1b
5.66932124881925,45.5309773376478,D-1b
5.84318771736144,45.5585964217689,D-1b
5.91949240867539,45.613151317167,D-1b
5.95260134160805,45.6895545467985,D-1b
6.17639315791326,45.9300473465092,D-1b
6.23813548913451,46.0032955565007,D-1b
6.38935341905805,46.0796794437646,D-1b
6.44420917367469,46.4568270306481,D-1b
6.69192589347252,46.8435670207347,D-1b
7.2069289329315,47.1200110207475,D-1b
7.20289117298756,47.3481579608068,D-1b
7.01053489321167,47.3409870308289,D-1b
